Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0009725~response to hormone	9	23.684210526315788	3.165873690977532E-4	231579_S_AT, 222450_AT, 204597_X_AT, 224940_S_AT, 204595_S_AT, 209651_AT, 228128_X_AT, 222449_AT, 203065_S_AT, 224941_AT, 201645_AT, 201474_S_AT, 227697_AT, 224560_AT	36	854	16650	4.874121779859484	0.4179119047638754	0.040771201271858515	0.5329780066439249
GOTERM_BP_FAT	GO:0030029~actin filament-based process	8	21.052631578947366	4.23470762848529E-4	206117_AT, 204597_X_AT, 45297_AT, 204595_S_AT, 209288_S_AT, 200859_X_AT, 225464_AT, 203065_S_AT, 225303_AT, 221870_AT, 206116_S_AT, 225685_AT, 209286_AT, 209287_S_AT	36	672	16650	5.505952380952381	0.5151253195800312	0.05039068795334789	0.7123130469905425
GOTERM_BP_FAT	GO:0048646~anatomical structure formation involved in morphogenesis	10	26.31578947368421	4.780196460050374E-4	243711_AT, 213428_S_AT, 206117_AT, 45297_AT, 224833_AT, 200859_X_AT, 203065_S_AT, 211165_X_AT, 221870_AT, 201474_S_AT, 206116_S_AT, 213032_AT, 213033_S_AT	36	1151	16650	4.018245004344048	0.5583028854030929	0.053018188914628284	0.8037209910753518
GOTERM_BP_FAT	GO:0051240~positive regulation of multicellular organismal process	11	28.947368421052634	5.296613152842715E-4	243711_AT, 231579_S_AT, 206117_AT, 208965_S_AT, 209651_AT, 224833_AT, 203065_S_AT, 208966_X_AT, 211165_X_AT, 226829_AT, 202686_S_AT, 201474_S_AT, 206116_S_AT, 224560_AT, 202685_S_AT, 206332_S_AT	36	1431	16650	3.5552061495457727	0.5956324328103927	0.055018035806446486	0.8901843406187937
GOTERM_BP_FAT	GO:0051130~positive regulation of cellular component organization	10	26.31578947368421	5.841993840608303E-4	206117_AT, 45297_AT, 209288_S_AT, 209651_AT, 200859_X_AT, 203065_S_AT, 225303_AT, 221870_AT, 211165_X_AT, 202686_S_AT, 201474_S_AT, 206116_S_AT, 225685_AT, 202685_S_AT, 209286_AT, 209287_S_AT	36	1183	16650	3.9095519864750634	0.6316377656112748	0.05705411302626473	0.9814201366165509
UP_SEQ_FEATURE	short sequence motif:Cell attachment site	4	10.526315789473683	6.272732127499004E-4	213428_S_AT, 225275_AT, 209156_S_AT, 225303_AT	38	91	20063	23.207634470792364	0.13493062861958538	0.13493062861958538	0.8017685118599349
GOTERM_BP_FAT	GO:0018108~peptidyl-tyrosine phosphorylation	6	15.789473684210526	7.610528154557622E-4	204489_S_AT, 212063_AT, 204490_S_AT, 217523_AT, 212014_X_AT, 209835_X_AT, 1565868_AT, 210916_S_AT, 203065_S_AT, 211165_X_AT, 226829_AT, 1557905_S_AT, 202686_S_AT, 227697_AT, 202685_S_AT	36	349	16650	7.951289398280802	0.7277772027552164	0.06973449719548874	1.2767319717020609
GOTERM_BP_FAT	GO:0018212~peptidyl-tyrosine modification	6	15.789473684210526	7.808847865633605E-4	204489_S_AT, 212063_AT, 204490_S_AT, 217523_AT, 212014_X_AT, 209835_X_AT, 1565868_AT, 210916_S_AT, 203065_S_AT, 211165_X_AT, 226829_AT, 1557905_S_AT, 202686_S_AT, 227697_AT, 202685_S_AT	36	351	16650	7.905982905982905	0.7368558845939667	0.0678541358808965	1.3097959037471574
GOTERM_BP_FAT	GO:0006928~movement of cell or subcellular component	12	31.57894736842105	7.937585762617386E-4	206117_AT, 217523_AT, 212014_X_AT, 210916_S_AT, 203065_S_AT, 1557905_S_AT, 202686_S_AT, 227584_AT, 224770_S_AT, 206116_S_AT, 204489_S_AT, 212063_AT, 204490_S_AT, 204597_X_AT, 204595_S_AT, 224772_AT, 209835_X_AT, 224833_AT, 1565868_AT, 200859_X_AT, 225464_AT, 211165_X_AT, 201474_S_AT, 213032_AT, 202685_S_AT, 213033_S_AT	36	1795	16650	3.09192200557103	0.7425866375274239	0.06560274403659316	1.331253554826184
GOTERM_BP_FAT	GO:0040011~locomotion	11	28.947368421052634	8.972325404813502E-4	206117_AT, 217523_AT, 212014_X_AT, 210916_S_AT, 203065_S_AT, 1557905_S_AT, 202686_S_AT, 227584_AT, 224770_S_AT, 206116_S_AT, 204489_S_AT, 212063_AT, 204490_S_AT, 204597_X_AT, 204595_S_AT, 224772_AT, 209835_X_AT, 224833_AT, 1565868_AT, 200859_X_AT, 211165_X_AT, 201474_S_AT, 213032_AT, 202685_S_AT, 213033_S_AT	36	1530	16650	3.3251633986928106	0.7843414088621286	0.07044603476665678	1.503561552783661
GOTERM_BP_FAT	GO:0045595~regulation of cell differentiation	11	28.947368421052634	9.632127682305226E-4	231579_S_AT, 221530_S_AT, 45297_AT, 209651_AT, 224833_AT, 200859_X_AT, 203065_S_AT, 211165_X_AT, 221870_AT, 202686_S_AT, 201474_S_AT, 227697_AT, 202685_S_AT, 224560_AT	36	1544	16650	3.295012953367876	0.8073584204438035	0.0721267857103568	1.6132859939739674
UP_SEQ_FEATURE	splice variant	25	65.78947368421053	0.001118252569869679	206117_AT, 217523_AT, 208965_S_AT, 222450_AT, 212992_AT, 212014_X_AT, 222449_AT, 210916_S_AT, 203065_S_AT, 208966_X_AT, 226829_AT, 1557905_S_AT, 225275_AT, 202686_S_AT, 204823_AT, 227584_AT, 224770_S_AT, 206116_S_AT, 224911_S_AT, 206332_S_AT, 204489_S_AT, 220272_AT, 212063_AT, 204490_S_AT, 224772_AT, 209835_X_AT, 224833_AT, 209651_AT, 1565868_AT, 200859_X_AT, 225464_AT, 209156_S_AT, 225303_AT, 222880_AT, 211165_X_AT, 201645_AT, 224229_S_AT, 212609_S_AT, 201474_S_AT, 213032_AT, 202685_S_AT, 212607_AT, 213033_S_AT, 218084_X_AT	38	7760	20063	1.7009461475854586	0.22776076175256732	0.12122856313633368	1.4251888620367636
GOTERM_BP_FAT	GO:0017015~regulation of transforming growth factor beta receptor signaling pathway	4	10.526315789473683	0.001196669080910125	201474_S_AT, 222450_AT, 209651_AT, 222449_AT, 203065_S_AT	36	100	16650	18.5	0.8707920419599964	0.08512785951278057	2.000598914100349
GOTERM_BP_FAT	GO:1903844~regulation of cellular response to transforming growth factor beta stimulus	4	10.526315789473683	0.001196669080910125	201474_S_AT, 222450_AT, 209651_AT, 222449_AT, 203065_S_AT	36	100	16650	18.5	0.8707920419599964	0.08512785951278057	2.000598914100349
GOTERM_BP_FAT	GO:0070252~actin-mediated cell contraction	4	10.526315789473683	0.001196669080910125	206117_AT, 206116_S_AT, 200859_X_AT, 225464_AT, 203065_S_AT	36	100	16650	18.5	0.8707920419599964	0.08512785951278057	2.000598914100349
GOTERM_BP_FAT	GO:0022603~regulation of anatomical structure morphogenesis	9	23.684210526315788	0.0012500799453625284	243711_AT, 206117_AT, 45297_AT, 209288_S_AT, 209651_AT, 224833_AT, 200859_X_AT, 211165_X_AT, 221870_AT, 206116_S_AT, 225685_AT, 213032_AT, 209286_AT, 209287_S_AT, 213033_S_AT	36	1051	16650	3.9605137963843955	0.8820769596306588	0.08522010493127474	2.0890077278675867
GOTERM_BP_FAT	GO:0051094~positive regulation of developmental process	9	23.684210526315788	0.0015706742381941404	221870_AT, 243711_AT, 211165_X_AT, 231579_S_AT, 202686_S_AT, 201474_S_AT, 45297_AT, 209651_AT, 224833_AT, 200859_X_AT, 224560_AT, 202685_S_AT	36	1089	16650	3.822314049586777	0.9318737412820074	0.10188369365897254	2.6180994865825924
UP_KEYWORDS	Cell adhesion	6	15.789473684210526	0.001576674867683522	204489_S_AT, 213428_S_AT, 212063_AT, 204490_S_AT, 217523_AT, 212014_X_AT, 209835_X_AT, 1565868_AT, 210916_S_AT, 209156_S_AT, 201645_AT, 1557905_S_AT, 225275_AT, 201474_S_AT	38	479	20581	6.784199538512251	0.15268394572745536	0.07950227905086882	1.7519373810771843
UP_SEQ_FEATURE	signal peptide	15	39.473684210526315	0.0016610516842320944	1559072_A_AT, 217523_AT, 224940_S_AT, 212014_X_AT, 210916_S_AT, 1557905_S_AT, 225275_AT, 202686_S_AT, 224911_S_AT, 224560_AT, 231579_S_AT, 204489_S_AT, 213428_S_AT, 212063_AT, 204490_S_AT, 204597_X_AT, 204595_S_AT, 209835_X_AT, 228128_X_AT, 1565868_AT, 209156_S_AT, 225303_AT, 211165_X_AT, 224941_AT, 201645_AT, 201474_S_AT, 202685_S_AT, 218084_X_AT	38	3346	20063	2.3668874068015224	0.3188835354754933	0.12015306358602151	2.110201405389911
GOTERM_BP_FAT	GO:0033993~response to lipid	8	21.052631578947366	0.0018071219031351455	222450_AT, 204597_X_AT, 224940_S_AT, 204595_S_AT, 209651_AT, 224833_AT, 228128_X_AT, 222449_AT, 203065_S_AT, 224941_AT, 201645_AT, 202686_S_AT, 202685_S_AT	36	860	16650	4.3023255813953485	0.9545510349887831	0.11209539664005896	3.006595457773953
GOTERM_BP_FAT	GO:0051128~regulation of cellular component organization	13	34.21052631578947	0.0019545481282786997	206117_AT, 222450_AT, 45297_AT, 209288_S_AT, 224833_AT, 209651_AT, 200859_X_AT, 222449_AT, 203065_S_AT, 225303_AT, 211165_X_AT, 221870_AT, 202686_S_AT, 201474_S_AT, 206116_S_AT, 224911_S_AT, 225685_AT, 202685_S_AT, 209286_AT, 209287_S_AT	36	2323	16650	2.5882479552303055	0.9646900830791855	0.1164759084881607	3.248086053714627
GOTERM_BP_FAT	GO:0060048~cardiac muscle contraction	4	10.526315789473683	0.0020195724421523563	206117_AT, 204597_X_AT, 204595_S_AT, 206116_S_AT, 200859_X_AT, 203065_S_AT	36	120	16650	15.416666666666666	0.9684107759982818	0.11608174006391259	3.354418862591957
GOTERM_BP_FAT	GO:0014070~response to organic cyclic compound	8	21.052631578947366	0.002431261302301803	224941_AT, 201645_AT, 212646_AT, 204597_X_AT, 222450_AT, 224940_S_AT, 204595_S_AT, 209651_AT, 228128_X_AT, 224833_AT, 222449_AT, 203065_S_AT	36	906	16650	4.083885209713024	0.9843937646685849	0.13363692064880417	4.025097199480799
GOTERM_BP_FAT	GO:0086004~regulation of cardiac muscle cell contraction	3	7.894736842105263	0.002445381902569502	204597_X_AT, 204595_S_AT, 200859_X_AT, 203065_S_AT	36	35	16650	39.64285714285714	0.98476676668266	0.1301859807641843	4.048023082998197
GOTERM_BP_FAT	GO:1901701~cellular response to oxygen-containing compound	8	21.052631578947366	0.0025236887050494937	201645_AT, 213428_S_AT, 206117_AT, 202686_S_AT, 227697_AT, 204597_X_AT, 204595_S_AT, 206116_S_AT, 224833_AT, 202685_S_AT, 203065_S_AT	36	912	16650	4.057017543859649	0.9866792923082037	0.1300368029698491	4.17506673989968
GOTERM_BP_FAT	GO:0007009~plasma membrane organization	5	13.157894736842104	0.002615535025583268	221870_AT, 201474_S_AT, 45297_AT, 212992_AT, 200859_X_AT, 203065_S_AT	36	277	16650	8.34837545126354	0.988618945890514	0.13052779584892693	4.323875033750113
GOTERM_BP_FAT	GO:0016477~cell migration	9	23.684210526315788	0.0026657206940578324	204489_S_AT, 212063_AT, 204490_S_AT, 206117_AT, 217523_AT, 204597_X_AT, 204595_S_AT, 224772_AT, 212014_X_AT, 209835_X_AT, 224833_AT, 200859_X_AT, 1565868_AT, 210916_S_AT, 203065_S_AT, 1557905_S_AT, 202686_S_AT, 201474_S_AT, 227584_AT, 224770_S_AT, 206116_S_AT, 202685_S_AT	36	1184	16650	3.515625	0.9895567517821131	0.12910716976251835	4.405093370886782
GOTERM_BP_FAT	GO:0071495~cellular response to endogenous stimulus	9	23.684210526315788	0.002679819485196129	204489_S_AT, 213428_S_AT, 212063_AT, 204490_S_AT, 217523_AT, 204597_X_AT, 222450_AT, 204595_S_AT, 212014_X_AT, 209835_X_AT, 209651_AT, 1565868_AT, 222449_AT, 210916_S_AT, 203065_S_AT, 201645_AT, 1557905_S_AT, 201474_S_AT, 227697_AT	36	1185	16650	3.5126582278481013	0.9898060311168166	0.12618023893680397	4.427898577972944
GOTERM_BP_FAT	GO:1903115~regulation of actin filament-based movement	3	7.894736842105263	0.003029426488784371	204597_X_AT, 204595_S_AT, 200859_X_AT, 203065_S_AT	36	39	16650	35.57692307692307	0.9944008912909316	0.1376957234043672	4.991763855958265
GOTERM_BP_FAT	GO:0007167~enzyme linked receptor protein signaling pathway	8	21.052631578947366	0.0032496547166488894	211165_X_AT, 226829_AT, 202686_S_AT, 227697_AT, 201474_S_AT, 222450_AT, 209651_AT, 222449_AT, 202685_S_AT, 203065_S_AT	36	954	16650	3.8784067085953877	0.9961616137436081	0.14317324580933477	5.345351713747293
GOTERM_BP_FAT	GO:0000902~cell morphogenesis	9	23.684210526315788	0.003551056324206553	206117_AT, 204597_X_AT, 204595_S_AT, 209288_S_AT, 209651_AT, 200859_X_AT, 225464_AT, 211165_X_AT, 202686_S_AT, 206116_S_AT, 225685_AT, 213032_AT, 202685_S_AT, 209286_AT, 209287_S_AT, 213033_S_AT	36	1240	16650	3.3568548387096775	0.9977108073566625	0.15152302136587492	5.827261514501936
GOTERM_BP_FAT	GO:0031589~cell-substrate adhesion	5	13.157894736842104	0.003738851921056179	204489_S_AT, 212063_AT, 204490_S_AT, 217523_AT, 212014_X_AT, 209835_X_AT, 200859_X_AT, 1565868_AT, 210916_S_AT, 1557905_S_AT, 225275_AT, 202686_S_AT, 201474_S_AT, 202685_S_AT	36	306	16650	7.557189542483661	0.9983412199524593	0.15503922701733608	6.126359006329373
GOTERM_BP_FAT	GO:0006937~regulation of muscle contraction	4	10.526315789473683	0.0038691184666043398	206117_AT, 204597_X_AT, 204595_S_AT, 206116_S_AT, 200859_X_AT, 203065_S_AT	36	151	16650	12.251655629139073	0.9986734165580757	0.1562302267579061	6.3333061740021845
GOTERM_BP_FAT	GO:0000904~cell morphogenesis involved in differentiation	7	18.421052631578945	0.0044281900666204915	211165_X_AT, 202686_S_AT, 204597_X_AT, 204595_S_AT, 209651_AT, 200859_X_AT, 213032_AT, 225464_AT, 202685_S_AT, 213033_S_AT	36	753	16650	4.299468791500664	0.999491772934528	0.17272205799622609	7.216608035446537
GOTERM_BP_FAT	GO:0006941~striated muscle contraction	4	10.526315789473683	0.004628971653766724	206117_AT, 204597_X_AT, 204595_S_AT, 206116_S_AT, 200859_X_AT, 203065_S_AT	36	161	16650	11.490683229813664	0.9996399540700807	0.17584531946894977	7.531914756539148
GOTERM_BP_FAT	GO:0030030~cell projection organization	9	23.684210526315788	0.004762793866281933	206117_AT, 209288_S_AT, 200859_X_AT, 203065_S_AT, 211165_X_AT, 201645_AT, 201474_S_AT, 206116_S_AT, 225685_AT, 213032_AT, 209286_AT, 209287_S_AT, 218084_X_AT, 213033_S_AT	36	1301	16650	3.1994619523443504	0.999713868807873	0.17655896647451363	7.741508580199408
GOTERM_BP_FAT	GO:0032989~cellular component morphogenesis	9	23.684210526315788	0.005223290796678653	206117_AT, 204597_X_AT, 204595_S_AT, 209288_S_AT, 209651_AT, 200859_X_AT, 225464_AT, 211165_X_AT, 202686_S_AT, 206116_S_AT, 225685_AT, 213032_AT, 202685_S_AT, 209286_AT, 209287_S_AT, 213033_S_AT	36	1321	16650	3.151021953065859	0.9998702626577882	0.18790626007804345	8.459333972449802
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	5	13.157894736842104	0.005374897132830148	224229_S_AT, 201645_AT, 212609_S_AT, 213428_S_AT, 201474_S_AT, 209156_S_AT, 212607_AT, 222880_AT	16	345	6910	6.259057971014492	0.3810037433074933	0.1477585081880154	5.6825064094824125
GOTERM_BP_FAT	GO:0048870~cell motility	9	23.684210526315788	0.005441472020885832	204489_S_AT, 212063_AT, 204490_S_AT, 206117_AT, 217523_AT, 204597_X_AT, 204595_S_AT, 224772_AT, 212014_X_AT, 209835_X_AT, 224833_AT, 200859_X_AT, 1565868_AT, 210916_S_AT, 203065_S_AT, 1557905_S_AT, 202686_S_AT, 201474_S_AT, 227584_AT, 224770_S_AT, 206116_S_AT, 202685_S_AT	36	1330	16650	3.1296992481203008	0.9999108213826503	0.19097774002723067	8.79759868081269
GOTERM_BP_FAT	GO:0051674~localization of cell	9	23.684210526315788	0.005441472020885832	204489_S_AT, 212063_AT, 204490_S_AT, 206117_AT, 217523_AT, 204597_X_AT, 204595_S_AT, 224772_AT, 212014_X_AT, 209835_X_AT, 224833_AT, 200859_X_AT, 1565868_AT, 210916_S_AT, 203065_S_AT, 1557905_S_AT, 202686_S_AT, 201474_S_AT, 227584_AT, 224770_S_AT, 206116_S_AT, 202685_S_AT	36	1330	16650	3.1296992481203008	0.9999108213826503	0.19097774002723067	8.79759868081269
GOTERM_BP_FAT	GO:0051248~negative regulation of protein metabolic process	8	21.052631578947366	0.005482449623387051	231579_S_AT, 204489_S_AT, 212063_AT, 204490_S_AT, 217523_AT, 208965_S_AT, 222450_AT, 212014_X_AT, 209835_X_AT, 200859_X_AT, 1565868_AT, 222449_AT, 210916_S_AT, 203065_S_AT, 225303_AT, 208966_X_AT, 1557905_S_AT, 227697_AT, 224560_AT, 206332_S_AT	36	1049	16650	3.527168732125834	0.9999168849355359	0.18842956686109136	8.860998395013253
GOTERM_BP_FAT	GO:0030036~actin cytoskeleton organization	6	15.789473684210526	0.005651272939269158	221870_AT, 206117_AT, 45297_AT, 209288_S_AT, 206116_S_AT, 225685_AT, 200859_X_AT, 225464_AT, 209287_S_AT, 209286_AT, 225303_AT	36	553	16650	5.018083182640144	0.9999378163699708	0.18986354462632604	9.121761381232874
GOTERM_BP_FAT	GO:0048468~cell development	11	28.947368421052634	0.005884726181928386	231579_S_AT, 206117_AT, 204597_X_AT, 204595_S_AT, 209651_AT, 200859_X_AT, 225464_AT, 211165_X_AT, 201645_AT, 202686_S_AT, 201474_S_AT, 206116_S_AT, 213032_AT, 202685_S_AT, 224560_AT, 213033_S_AT	36	1968	16650	2.5851117886178865	0.9999583706448913	0.19314454795788039	9.481194996199715
GOTERM_BP_FAT	GO:0048585~negative regulation of response to stimulus	9	23.684210526315788	0.006469826362934236	231579_S_AT, 204489_S_AT, 212063_AT, 204490_S_AT, 217523_AT, 208965_S_AT, 222450_AT, 212014_X_AT, 209835_X_AT, 209651_AT, 224833_AT, 1565868_AT, 222449_AT, 210916_S_AT, 203065_S_AT, 208966_X_AT, 1557905_S_AT, 201474_S_AT, 227697_AT, 224560_AT, 206332_S_AT	36	1369	16650	3.0405405405405403	0.9999847793348177	0.20634083817934068	10.376170478559189
OMIM_DISEASE	254090~Ullrich congenital muscular dystrophy 1	2	5.263157894736842	0.006947343701990935	213428_S_AT, 209156_S_AT	12	3	4740	263.3333333333333	0.17157825384585768	0.17157825384585768	5.612205449636576
OMIM_DISEASE	158810~Bethlem myopathy 1	2	5.263157894736842	0.006947343701990935	213428_S_AT, 209156_S_AT	12	3	4740	263.3333333333333	0.17157825384585768	0.17157825384585768	5.612205449636576
GOTERM_BP_FAT	GO:0007565~female pregnancy	4	10.526315789473683	0.007006848680502841	224941_AT, 201474_S_AT, 204597_X_AT, 224940_S_AT, 204595_S_AT, 228128_X_AT, 224833_AT	36	187	16650	9.893048128342246	0.9999939584736514	0.21748478740374166	11.19027294326197
GOTERM_BP_FAT	GO:0044092~negative regulation of molecular function	8	21.052631578947366	0.007082665389072289	231579_S_AT, 204489_S_AT, 1559072_A_AT, 212063_AT, 204490_S_AT, 217523_AT, 208965_S_AT, 212014_X_AT, 209835_X_AT, 200859_X_AT, 1565868_AT, 210916_S_AT, 203065_S_AT, 208966_X_AT, 1557905_S_AT, 227697_AT, 213032_AT, 224560_AT, 206332_S_AT, 213033_S_AT	36	1100	16650	3.3636363636363638	0.9999946975622841	0.21568682299958664	11.304645771899102
